#long lat depth rake slip_deficit_mm/yr uncertainty_mm/yr
173.671 -42.276 -20.50 306.950 9.322 13.5753
173.646 -42.262 -21.50 313.931 10.915 14.9485
173.621 -42.247 -22.50 318.429 12.378 15.7237
173.596 -42.233 -23.50 321.452 13.640 15.8173
173.571 -42.218 -24.50 323.550 14.666 15.1237
173.618 -42.321 -20.50 306.414 8.407 12.6381
173.593 -42.307 -21.50 313.957 10.073 14.1635
173.569 -42.292 -22.50 318.596 11.592 15.0045
173.544 -42.278 -23.50 321.609 12.887 15.0631
173.520 -42.264 -24.50 323.644 13.923 14.2598
173.565 -42.365 -20.50 305.794 7.534 11.691
173.541 -42.351 -21.50 313.984 9.264 13.3747
173.517 -42.337 -22.50 318.772 10.830 14.3218
173.493 -42.324 -23.50 321.771 12.150 14.348
173.469 -42.310 -24.50 323.739 13.187 13.403
173.512 -42.410 -20.50 304.786 6.713 11.5132
173.488 -42.396 -21.50 312.876 8.194 13.3425
173.465 -42.383 -22.50 317.498 9.504 14.4464
173.442 -42.369 -23.50 320.296 10.566 14.7218
173.419 -42.356 -24.50 322.042 11.347 14.1039
173.458 -42.454 -20.50 304.124 5.939 11.2156
173.436 -42.441 -21.50 311.747 6.915 13.8998
173.414 -42.428 -22.50 316.389 7.729 15.1467
173.391 -42.416 -23.50 319.336 8.321 15.8177
173.369 -42.403 -24.50 321.255 8.660 15.8125
173.405 -42.499 -20.50 303.427 5.197 10.9186
173.384 -42.486 -21.50 310.468 5.738 13.298
173.362 -42.474 -22.50 315.069 6.134 15.5464
173.341 -42.462 -23.50 318.155 6.337 16.4083
173.319 -42.449 -24.50 320.263 6.324 16.7996
173.352 -42.543 -20.50 302.691 4.487 10.6243
173.332 -42.532 -21.50 309.007 4.663 12.4191
173.311 -42.520 -22.50 313.473 4.717 14.3561
173.290 -42.508 -23.50 316.668 4.615 16.3836
173.270 -42.496 -24.50 318.977 4.338 17.0692
173.299 -42.588 -20.50 301.913 3.810 10.3318
173.279 -42.577 -21.50 307.324 3.690 11.5505
173.260 -42.565 -22.50 311.509 3.479 12.8774
173.240 -42.554 -23.50 314.743 3.154 14.2837
173.220 -42.543 -24.50 317.245 2.700 15.7461
173.246 -42.633 -20.50 301.089 3.165 10.0404
173.227 -42.622 -21.50 305.371 2.817 10.6934
173.208 -42.611 -22.50 309.040 2.417 11.4188
173.189 -42.600 -23.50 312.158 1.952 12.2055
173.171 -42.589 -24.50 314.790 1.410 13.0406
173.193 -42.677 -20.50 300.641 2.609 9.86806
173.174 -42.667 -21.50 304.422 2.203 10.2066
173.156 -42.656 -22.50 307.926 1.772 10.5927
173.138 -42.646 -23.50 311.150 1.308 11.0216
173.120 -42.635 -24.50 314.100 0.806 11.4893
173.139 -42.722 -20.50 300.323 2.122 9.81139
173.121 -42.711 -21.50 303.421 1.780 10.0828
173.103 -42.701 -22.50 306.333 1.421 10.3862
173.085 -42.691 -23.50 309.054 1.041 10.4956
173.067 -42.680 -24.50 311.587 0.636 10.4289
173.086 -42.766 -20.50 300.002 1.641 8.30152
173.068 -42.756 -21.50 302.396 1.368 8.17808
173.051 -42.746 -22.50 304.676 1.084 8.05942
173.033 -42.736 -23.50 306.840 0.788 7.95156
173.015 -42.725 -24.50 308.888 0.477 7.83184
173.033 -42.811 -20.50 299.677 1.166 5.89757
173.015 -42.801 -21.50 301.345 0.966 5.77835
172.998 -42.791 -22.50 302.955 0.760 5.64976
172.980 -42.781 -23.50 304.506 0.548 5.53025
172.963 -42.771 -24.50 305.996 0.330 5.40839
172.979 -42.855 -20.50 299.348 0.695 3.52014
172.962 -42.845 -21.50 300.270 0.573 3.4249
172.945 -42.835 -22.50 301.170 0.448 3.32885
172.928 -42.826 -23.50 302.049 0.321 3.23178
172.911 -42.816 -24.50 302.905 0.191 3.14352
172.926 -42.900 -20.50 299.015 0.230 1.16983
172.909 -42.890 -21.50 299.169 0.189 1.12546
172.892 -42.880 -22.50 299.320 0.147 1.0904
172.876 -42.871 -23.50 299.468 0.104 1.05524
172.859 -42.861 -24.50 299.614 0.062 1.01989
179.103 -36.658 -25.50 300.408 0.000 0
179.082 -36.645 -26.50 300.433 0.000 0
179.061 -36.633 -27.50 300.459 0.000 0
179.040 -36.621 -28.50 300.484 0.000 0
179.019 -36.609 -29.50 300.509 0.000 0
179.072 -36.713 -25.50 300.457 0.000 0
179.051 -36.700 -26.50 300.482 0.000 0
179.029 -36.688 -27.50 300.507 0.000 0
179.008 -36.676 -28.50 300.532 0.000 0
178.987 -36.664 -29.50 300.557 0.000 0
179.040 -36.768 -25.50 300.505 0.000 0
179.019 -36.756 -26.50 300.530 0.000 0
178.998 -36.743 -27.50 300.555 0.000 0
178.977 -36.731 -28.50 300.581 0.000 0
178.956 -36.719 -29.50 300.606 0.000 0
179.008 -36.823 -25.50 300.554 0.000 0
178.987 -36.811 -26.50 300.579 0.000 0
178.966 -36.798 -27.50 300.604 0.000 0
178.945 -36.786 -28.50 300.629 0.000 0
178.924 -36.774 -29.50 300.655 0.000 0
178.976 -36.878 -25.50 300.603 0.000 0
178.955 -36.866 -26.50 300.628 0.000 0
178.934 -36.853 -27.50 300.653 0.000 0
178.913 -36.841 -28.50 300.678 0.000 0
178.892 -36.829 -29.50 300.704 0.000 0
178.945 -36.933 -25.50 300.652 0.000 0
178.924 -36.921 -26.50 300.677 0.000 0
178.902 -36.908 -27.50 300.702 0.000 0
178.881 -36.896 -28.50 300.727 0.000 0
178.860 -36.884 -29.50 300.753 0.000 0
178.898 -36.975 -25.50 332.723 0.000 0
178.877 -36.963 -26.50 332.189 0.000 0
178.857 -36.951 -27.50 331.655 0.000 0
178.836 -36.939 -28.50 331.121 0.000 0
178.815 -36.927 -29.50 330.587 0.000 0
178.837 -37.005 -25.50 329.912 0.000 0
178.817 -36.994 -26.50 329.389 0.000 0
178.797 -36.982 -27.50 328.865 0.000 0
178.776 -36.970 -28.50 328.342 0.000 0
178.756 -36.959 -29.50 327.819 0.000 0
178.776 -37.035 -25.50 327.227 0.000 0
178.756 -37.024 -26.50 326.714 0.000 0
178.737 -37.013 -27.50 326.202 0.000 0
178.717 -37.001 -28.50 325.689 0.000 0
178.698 -36.990 -29.50 325.176 0.000 0
178.715 -37.065 -25.50 324.672 0.000 0
178.696 -37.054 -26.50 324.169 0.000 0
178.677 -37.043 -27.50 323.666 0.000 0
178.658 -37.033 -28.50 323.163 0.000 0
178.639 -37.022 -29.50 322.660 0.000 0
178.653 -37.095 -25.50 322.247 0.000 0
178.635 -37.085 -26.50 321.753 0.000 0
178.617 -37.074 -27.50 321.259 0.000 0
178.598 -37.064 -28.50 320.765 0.000 0
178.580 -37.053 -29.50 320.271 0.000 0
178.592 -37.125 -25.50 319.950 0.000 0
178.575 -37.115 -26.50 319.464 0.000 0
178.557 -37.105 -27.50 318.978 0.000 0
178.539 -37.095 -28.50 318.493 0.000 0
178.521 -37.084 -29.50 318.007 0.000 0
178.531 -37.155 -25.50 317.778 0.000 0
178.514 -37.146 -26.50 317.300 0.000 0
178.497 -37.136 -27.50 316.822 0.000 0
178.480 -37.126 -28.50 316.343 0.000 0
178.463 -37.116 -29.50 315.865 0.000 0
178.470 -37.185 -25.50 315.727 0.000 0
178.453 -37.176 -26.50 315.256 0.000 0
178.437 -37.166 -27.50 314.784 0.000 0
178.420 -37.157 -28.50 314.313 0.000 0
178.404 -37.147 -29.50 313.842 0.000 0
178.409 -37.215 -25.50 313.792 0.000 0
178.393 -37.206 -26.50 313.327 0.000 0
178.377 -37.197 -27.50 312.861 0.000 0
178.361 -37.188 -28.50 312.396 0.000 0
178.345 -37.179 -29.50 311.931 0.000 0
178.360 -37.253 -25.50 288.064 0.000 0
178.344 -37.244 -26.50 288.459 0.000 0
178.328 -37.235 -27.50 288.855 0.000 0
178.313 -37.225 -28.50 289.251 0.000 0
178.297 -37.216 -29.50 289.646 0.000 0
178.323 -37.297 -25.50 288.163 0.000 0
178.307 -37.288 -26.50 288.561 0.000 0
178.291 -37.279 -27.50 288.959 0.000 0
178.275 -37.269 -28.50 289.357 0.000 0
178.259 -37.260 -29.50 289.755 0.000 0
178.286 -37.342 -25.50 288.263 0.000 0
178.270 -37.332 -26.50 288.664 0.000 0
178.253 -37.323 -27.50 289.064 0.000 0
178.237 -37.314 -28.50 289.464 0.000 0
178.221 -37.304 -29.50 289.865 0.000 0
178.249 -37.386 -25.50 288.365 0.000 0
178.232 -37.377 -26.50 288.768 0.000 0
178.216 -37.367 -27.50 289.170 0.000 0
178.199 -37.358 -28.50 289.573 0.000 0
178.183 -37.348 -29.50 289.976 0.000 0
178.212 -37.431 -25.50 288.468 0.000 0
178.195 -37.421 -26.50 288.873 0.000 0
178.178 -37.411 -27.50 289.278 0.000 0
178.161 -37.402 -28.50 289.683 0.000 0
178.145 -37.392 -29.50 290.089 0.000 0
178.192 -37.481 -25.50 257.635 0.000 0
178.174 -37.471 -26.50 258.991 0.000 0
178.156 -37.461 -27.50 260.347 0.000 0
178.139 -37.450 -28.50 261.704 0.000 0
178.121 -37.440 -29.50 263.060 0.000 0
178.189 -37.537 -25.50 257.533 0.000 0
178.169 -37.526 -26.50 258.899 0.000 0
178.150 -37.515 -27.50 260.265 0.000 0
178.131 -37.504 -28.50 261.631 0.000 0
178.112 -37.493 -29.50 262.998 0.000 0
178.185 -37.593 -25.50 257.429 0.000 0
178.165 -37.582 -26.50 258.806 0.000 0
178.144 -37.570 -27.50 260.182 0.000 0
178.124 -37.558 -28.50 261.558 0.000 0
178.103 -37.546 -29.50 262.935 0.000 0
178.182 -37.650 -25.50 257.325 0.000 0
178.160 -37.637 -26.50 258.711 0.000 0
178.138 -37.624 -27.50 260.098 0.000 0
178.116 -37.612 -28.50 261.485 0.000 0
178.094 -37.599 -29.50 262.871 0.000 0
178.179 -37.706 -25.50 257.219 0.000 0
178.156 -37.692 -26.50 258.616 0.000 0
178.132 -37.679 -27.50 260.013 0.000 0
178.109 -37.666 -28.50 261.410 0.000 0
178.086 -37.652 -29.50 262.807 0.000 0
178.176 -37.762 -25.50 257.113 0.000 0
178.151 -37.748 -26.50 258.520 0.000 0
178.126 -37.734 -27.50 259.927 0.000 0
178.101 -37.719 -28.50 261.334 0.000 0
178.077 -37.705 -29.50 262.742 0.000 0
178.172 -37.818 -25.50 257.005 0.000 0
178.146 -37.803 -26.50 258.423 0.000 0
178.120 -37.788 -27.50 259.840 0.000 0
178.094 -37.773 -28.50 261.258 0.000 0
178.068 -37.758 -29.50 262.676 0.000 0
178.154 -37.872 -25.50 280.634 0.000 0
178.128 -37.857 -26.50 280.086 0.000 0
178.102 -37.842 -27.50 279.538 0.000 0
178.075 -37.827 -28.50 278.990 0.000 0
178.049 -37.811 -29.50 278.443 0.000 0
178.122 -37.924 -25.50 280.697 0.000 0
178.096 -37.910 -26.50 280.145 0.000 0
178.071 -37.895 -27.50 279.593 0.000 0
178.045 -37.880 -28.50 279.041 0.000 0
178.019 -37.865 -29.50 278.489 0.000 0
178.089 -37.976 -25.50 280.760 0.000 0
178.064 -37.962 -26.50 280.204 0.000 0
178.040 -37.948 -27.50 279.648 0.000 0
178.015 -37.933 -28.50 279.092 0.000 0
177.990 -37.919 -29.50 278.536 0.000 0
178.057 -38.028 -25.50 280.825 0.000 0
178.033 -38.015 -26.50 280.265 0.000 0
178.009 -38.001 -27.50 279.705 0.000 0
177.984 -37.987 -28.50 279.144 0.000 0
177.960 -37.973 -29.50 278.584 0.000 0
178.024 -38.080 -25.50 280.891 0.000 0
178.001 -38.067 -26.50 280.326 0.000 0
177.978 -38.054 -27.50 279.762 0.000 0
177.954 -38.040 -28.50 279.197 0.000 0
177.931 -38.027 -29.50 278.632 0.000 0
177.984 -38.129 -25.50 295.582 0.610 0.505516
177.961 -38.115 -26.50 295.689 0.526 0.505565
177.938 -38.102 -27.50 295.796 0.443 0.561797
177.915 -38.089 -28.50 295.903 0.359 0.618047
177.892 -38.076 -29.50 296.010 0.276 0.674315
177.935 -38.173 -25.50 295.761 1.817 1.45026
177.912 -38.159 -26.50 295.869 1.568 1.56198
177.889 -38.146 -27.50 295.976 1.320 1.72954
177.867 -38.133 -28.50 296.084 1.071 1.84135
177.844 -38.120 -29.50 296.191 0.822 2.00901
177.887 -38.217 -25.50 295.943 3.007 2.38178
177.864 -38.203 -26.50 296.051 2.596 2.60365
177.841 -38.190 -27.50 296.159 2.184 2.82559
177.818 -38.177 -28.50 296.267 1.772 3.04762
177.796 -38.164 -29.50 296.375 1.361 3.32517
177.838 -38.261 -25.50 296.126 4.181 3.3001
177.815 -38.248 -26.50 296.235 3.609 3.63059
177.793 -38.234 -27.50 296.344 3.037 3.96121
177.770 -38.221 -28.50 296.453 2.464 4.29195
177.747 -38.208 -29.50 296.562 1.892 4.62282
177.790 -38.305 -25.50 296.313 5.338 4.20536
177.767 -38.292 -26.50 296.423 4.607 4.64294
177.744 -38.279 -27.50 296.532 3.877 5.02599
177.722 -38.265 -28.50 296.642 3.146 5.46389
177.699 -38.252 -29.50 296.751 2.415 5.84736
177.741 -38.349 -25.50 296.502 6.478 5.09741
177.719 -38.336 -26.50 296.612 5.591 5.58634
177.696 -38.323 -27.50 296.723 4.705 6.12961
177.673 -38.310 -28.50 296.833 3.818 6.61895
177.651 -38.297 -29.50 296.943 2.931 7.10853
177.693 -38.394 -25.50 295.555 6.826 5.5991
177.670 -38.381 -26.50 295.758 5.908 6.19235
177.648 -38.368 -27.50 295.961 4.990 6.78589
177.625 -38.354 -28.50 296.163 4.072 7.32567
177.602 -38.341 -29.50 296.366 3.153 7.91972
177.644 -38.439 -25.50 295.745 6.398 5.772
177.622 -38.426 -26.50 295.949 5.571 6.36102
177.599 -38.413 -27.50 296.154 4.744 7.00378
177.577 -38.400 -28.50 296.358 3.916 7.64681
177.554 -38.387 -29.50 296.562 3.089 8.2902
177.596 -38.485 -25.50 295.938 5.977 5.88863
177.573 -38.472 -26.50 296.144 5.239 6.57966
177.551 -38.459 -27.50 296.350 4.501 7.27088
177.528 -38.446 -28.50 296.556 3.763 7.90938
177.506 -38.432 -29.50 296.761 3.024 8.60132
177.548 -38.530 -25.50 296.134 5.560 6.00311
177.525 -38.517 -26.50 296.341 4.911 6.74179
177.502 -38.504 -27.50 296.549 4.261 7.48071
177.480 -38.491 -28.50 296.756 3.611 8.22005
177.457 -38.478 -29.50 296.963 2.961 8.95975
177.499 -38.576 -25.50 296.333 5.150 6.16755
177.477 -38.563 -26.50 296.542 4.587 6.95314
177.454 -38.550 -27.50 296.751 4.024 7.68673
177.431 -38.537 -28.50 296.959 3.461 8.47305
177.409 -38.523 -29.50 297.168 2.898 9.25995
177.456 -38.620 -25.50 292.550 4.930 6.17606
177.433 -38.607 -26.50 292.740 4.412 6.95609
177.410 -38.593 -27.50 292.930 3.894 7.7886
177.388 -38.580 -28.50 293.120 3.376 8.5695
177.365 -38.567 -29.50 293.310 2.857 9.40298
177.417 -38.662 -25.50 292.702 4.898 6.03184
177.394 -38.649 -26.50 292.893 4.383 6.85828
177.371 -38.636 -27.50 293.085 3.868 7.63374
177.349 -38.623 -28.50 293.276 3.354 8.46127
177.326 -38.609 -29.50 293.467 2.838 9.23755
177.378 -38.704 -25.50 292.856 4.865 5.94028
177.355 -38.691 -26.50 293.049 4.354 6.76138
177.333 -38.678 -27.50 293.241 3.843 7.53159
177.310 -38.665 -28.50 293.434 3.331 8.30242
177.287 -38.652 -29.50 293.626 2.820 9.12503
177.339 -38.746 -25.50 293.012 4.832 5.84945
177.316 -38.733 -26.50 293.206 4.325 6.6142
177.294 -38.720 -27.50 293.400 3.817 7.43032
177.271 -38.707 -28.50 293.594 3.309 8.19607
177.248 -38.694 -29.50 293.787 2.801 8.96214
177.300 -38.788 -25.50 293.171 4.800 5.75947
177.277 -38.775 -26.50 293.366 4.295 6.51911
177.255 -38.762 -27.50 293.561 3.791 7.27908
177.232 -38.749 -28.50 293.756 3.287 8.09028
177.209 -38.736 -29.50 293.951 2.782 8.85147
177.260 -38.834 -25.50 291.196 4.764 5.66712
177.237 -38.821 -26.50 291.781 4.264 6.42121
177.214 -38.808 -27.50 292.365 3.764 7.12561
177.191 -38.795 -28.50 292.950 3.263 7.83068
177.168 -38.781 -29.50 293.534 2.762 8.5361
177.217 -38.884 -25.50 291.366 4.727 5.62237
177.194 -38.871 -26.50 291.956 4.230 6.22134
177.170 -38.857 -27.50 292.545 3.734 6.87049
177.147 -38.844 -28.50 293.135 3.237 7.47033
177.123 -38.830 -29.50 293.724 2.740 8.12065
177.174 -38.934 -25.50 291.539 4.689 5.57756
177.151 -38.920 -26.50 292.133 4.197 6.07325
177.127 -38.907 -27.50 292.728 3.704 6.6186
177.103 -38.893 -28.50 293.322 3.212 7.16437
177.079 -38.879 -29.50 293.916 2.719 7.71064
177.132 -38.984 -25.50 291.714 4.652 5.48398
177.108 -38.970 -26.50 292.314 4.163 5.92667
177.083 -38.956 -27.50 292.913 3.675 6.3699
177.059 -38.942 -28.50 293.513 3.186 6.8134
177.035 -38.928 -29.50 294.112 2.697 7.25731
177.089 -39.034 -25.50 291.893 4.614 5.43978
177.065 -39.020 -26.50 292.498 4.130 5.78188
177.040 -39.005 -27.50 293.102 3.645 6.12431
177.015 -38.991 -28.50 293.706 3.161 6.51583
176.990 -38.977 -29.50 294.310 2.675 6.85898
177.043 -39.081 -25.50 299.341 4.577 5.25162
177.018 -39.067 -26.50 299.614 4.097 5.54292
176.993 -39.052 -27.50 299.887 3.616 5.83449
176.968 -39.038 -28.50 300.159 3.136 6.12638
176.943 -39.024 -29.50 300.431 2.654 6.41846
176.993 -39.126 -25.50 299.590 4.541 4.97093
176.968 -39.111 -26.50 299.864 4.064 5.21208
176.943 -39.097 -27.50 300.139 3.588 5.45347
176.918 -39.083 -28.50 300.413 3.111 5.69516
176.893 -39.068 -29.50 300.687 2.633 5.93714
176.943 -39.171 -25.50 299.842 4.504 4.69404
176.918 -39.156 -26.50 300.119 4.032 4.88592
176.893 -39.142 -27.50 300.395 3.559 5.07791
176.868 -39.127 -28.50 300.672 3.086 5.27015
176.843 -39.113 -29.50 300.948 2.613 5.46263
176.893 -39.215 -25.50 300.098 4.468 4.42117
176.868 -39.201 -26.50 300.377 4.000 4.56433
176.843 -39.186 -27.50 300.656 3.531 4.70777
176.818 -39.172 -28.50 300.934 3.062 4.85131
176.792 -39.157 -29.50 301.213 2.592 4.99516
176.843 -39.260 -25.50 300.358 4.432 4.1521
176.818 -39.246 -26.50 300.639 3.967 4.24749
176.793 -39.231 -27.50 300.920 3.502 4.34301
176.767 -39.217 -28.50 301.201 3.037 4.43871
176.742 -39.202 -29.50 301.482 2.571 4.53446
176.793 -39.305 -25.50 300.623 4.396 3.88701
176.768 -39.290 -26.50 300.906 3.935 3.93528
176.743 -39.276 -27.50 301.189 3.474 3.98366
176.717 -39.261 -28.50 301.472 3.013 4.03215
176.692 -39.247 -29.50 301.755 2.550 4.08074
176.745 -39.351 -25.50 297.840 5.296 3.71788
176.719 -39.336 -26.50 298.152 4.823 3.76655
176.694 -39.321 -27.50 298.464 4.349 3.76942
176.669 -39.307 -28.50 298.775 3.874 3.7724
176.644 -39.292 -29.50 299.086 3.399 3.82144
176.698 -39.397 -25.50 298.174 7.111 3.64249
176.673 -39.382 -26.50 298.665 6.610 3.69238
176.648 -39.368 -27.50 299.155 6.108 3.69708
176.622 -39.353 -28.50 299.644 5.605 3.70197
176.597 -39.338 -29.50 300.132 5.102 3.75296
176.652 -39.443 -25.50 298.513 8.896 3.56796
176.626 -39.429 -26.50 299.186 8.370 3.61929
176.601 -39.414 -27.50 299.857 7.843 3.62594
176.576 -39.399 -28.50 300.525 7.315 3.6785
176.550 -39.385 -29.50 301.191 6.786 3.68621
176.605 -39.490 -25.50 298.858 10.651 3.49429
176.580 -39.475 -26.50 299.715 10.103 3.5471
176.555 -39.460 -27.50 300.568 9.554 3.55598
176.529 -39.446 -28.50 301.417 9.005 3.61076
176.504 -39.431 -29.50 302.261 8.454 3.6213
176.559 -39.536 -25.50 299.208 12.376 3.42148
176.533 -39.521 -26.50 300.252 11.810 3.47598
176.508 -39.507 -27.50 301.289 11.243 3.48727
176.483 -39.492 -28.50 302.319 10.676 3.54446
176.457 -39.478 -29.50 303.342 10.108 3.55814
176.512 -39.582 -25.50 299.564 14.073 3.34952
176.487 -39.568 -26.50 300.796 13.491 3.40583
176.461 -39.553 -27.50 302.020 12.910 3.41964
176.436 -39.539 -28.50 303.233 12.329 3.47957
176.411 -39.524 -29.50 304.434 11.748 3.54145
176.466 -39.631 -25.50 295.954 14.312 3.32085
176.441 -39.616 -26.50 297.322 13.738 3.37828
176.416 -39.602 -27.50 298.678 13.165 3.39372
176.390 -39.587 -28.50 300.022 12.593 3.4553
176.365 -39.573 -29.50 301.352 12.021 3.47457
176.422 -39.682 -25.50 296.201 13.130 3.33435
176.396 -39.668 -26.50 297.574 12.584 3.34854
176.371 -39.653 -27.50 298.935 12.038 3.40821
176.346 -39.638 -28.50 300.283 11.493 3.42618
176.320 -39.624 -29.50 301.617 10.948 3.49008
176.377 -39.733 -25.50 296.453 11.968 3.30422
176.352 -39.719 -26.50 297.831 11.448 3.31886
176.326 -39.704 -27.50 299.197 10.930 3.37869
176.301 -39.689 -28.50 300.549 10.411 3.39712
176.276 -39.674 -29.50 301.886 9.891 3.46119
176.333 -39.784 -25.50 296.709 10.824 3.31667
176.307 -39.770 -26.50 298.093 10.331 3.33198
176.282 -39.755 -27.50 299.463 9.839 3.34917
176.256 -39.740 -28.50 300.819 9.345 3.41132
176.231 -39.725 -29.50 302.160 8.850 3.43231
176.288 -39.835 -25.50 296.971 9.700 3.2862
176.263 -39.821 -26.50 298.359 9.233 3.30214
176.237 -39.806 -27.50 299.734 8.765 3.36236
176.212 -39.791 -28.50 301.095 8.296 3.38205
176.186 -39.776 -29.50 302.439 7.826 3.4035
176.243 -39.886 -25.50 297.237 8.595 3.29762
176.218 -39.872 -26.50 298.630 8.153 3.31424
176.192 -39.857 -27.50 300.010 7.709 3.33269
176.167 -39.842 -28.50 301.374 7.265 3.35285
176.141 -39.827 -29.50 302.722 6.818 3.37485
176.199 -39.937 -25.50 297.508 7.509 3.26699
176.173 -39.923 -26.50 298.907 7.091 3.2841
176.148 -39.908 -27.50 300.291 6.671 3.30302
176.122 -39.893 -28.50 301.659 6.250 3.32374
176.096 -39.878 -29.50 303.010 5.826 3.34621
176.153 -39.990 -25.50 297.339 7.140 3.23577
176.128 -39.975 -26.50 298.832 6.675 3.25344
176.102 -39.960 -27.50 300.311 6.207 3.27286
176.076 -39.945 -28.50 301.772 5.737 3.29414
176.051 -39.930 -29.50 303.216 5.262 3.31718
176.107 -40.043 -25.50 297.629 7.467 3.20396
176.082 -40.028 -26.50 299.129 6.886 3.22214
176.056 -40.013 -27.50 300.613 6.301 3.24222
176.030 -39.998 -28.50 302.079 5.712 3.264
176.004 -39.984 -29.50 303.527 5.118 3.28752
176.061 -40.097 -25.50 297.924 7.786 3.17224
176.035 -40.082 -26.50 299.431 7.092 3.191
176.009 -40.067 -27.50 300.920 6.393 3.21158
175.983 -40.052 -28.50 302.392 5.688 3.23394
175.957 -40.037 -29.50 303.844 4.975 3.21681
176.015 -40.150 -25.50 298.226 8.098 3.14061
175.989 -40.135 -26.50 299.739 7.293 3.15988
175.963 -40.120 -27.50 301.234 6.482 3.14078
175.937 -40.105 -28.50 302.710 5.663 3.16343
175.911 -40.090 -29.50 304.167 4.833 3.1878
175.969 -40.204 -25.50 298.533 8.402 3.10898
175.943 -40.188 -26.50 300.053 7.489 3.08932
175.916 -40.173 -27.50 301.553 6.569 3.11073
175.890 -40.158 -28.50 303.035 5.637 3.13396
175.864 -40.143 -29.50 304.495 4.694 3.15882
175.920 -40.252 -25.50 307.460 9.130 3.1229
175.894 -40.237 -26.50 308.546 8.171 3.14308
175.868 -40.222 -27.50 309.615 7.203 3.20453
175.842 -40.207 -28.50 310.665 6.224 3.22824
175.816 -40.192 -29.50 311.696 5.232 3.25361
175.869 -40.296 -25.50 308.474 10.280 3.25977
175.843 -40.281 -26.50 309.410 9.333 3.31937
175.817 -40.266 -27.50 310.332 8.376 3.38075
175.791 -40.251 -28.50 311.237 7.409 3.44409
175.765 -40.236 -29.50 312.127 6.430 3.54913
175.818 -40.339 -25.50 309.500 11.419 3.35739
175.792 -40.325 -26.50 310.285 10.482 3.49402
175.767 -40.310 -27.50 311.058 9.536 3.59418
175.741 -40.295 -28.50 311.818 8.579 3.69644
175.715 -40.280 -29.50 312.564 7.612 3.80074
175.767 -40.383 -25.50 310.537 12.549 3.49313
175.742 -40.368 -26.50 311.170 11.620 3.62873
175.716 -40.354 -27.50 311.793 10.682 3.76649
175.691 -40.339 -28.50 312.406 9.734 3.90635
175.665 -40.324 -29.50 313.008 8.776 4.08788
175.716 -40.427 -25.50 311.585 13.671 3.62853
175.691 -40.412 -26.50 312.065 12.747 3.80091
175.665 -40.398 -27.50 312.537 11.815 3.97557
175.640 -40.383 -28.50 313.002 10.874 4.15248
175.615 -40.369 -29.50 313.459 9.923 4.33171
175.665 -40.470 -25.50 312.644 14.786 3.72558
175.640 -40.456 -26.50 312.969 13.865 3.93387
175.615 -40.442 -27.50 313.290 12.936 4.14432
175.590 -40.427 -28.50 313.605 11.999 4.35686
175.565 -40.413 -29.50 313.916 11.053 4.57176
175.614 -40.514 -25.50 313.711 15.896 3.86071
175.589 -40.500 -26.50 313.883 14.974 4.10416
175.564 -40.486 -27.50 314.052 14.046 4.34963
175.540 -40.471 -28.50 314.217 13.110 4.59716
175.515 -40.457 -29.50 314.379 12.167 4.84678
175.562 -40.558 -25.50 314.788 17.001 3.95834
175.538 -40.544 -26.50 314.806 16.076 4.23593
